fname,labels,noisy_curated,fname_path,lwlrap,top50
2af49703.wav,"Male_singing,Female_singing",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2af49703.wav,1.0,False
2af4b213.wav,"Water_tap_and_faucet,Frying_(food)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2af4b213.wav,0.07417582720518112,False
2af50a01.wav,Waves_and_surf,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2af50a01.wav,1.0,False
2af622dc.wav,Female_singing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2af622dc.wav,0.5,False
2af91676.wav,Drawer_open_or_close,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2af91676.wav,0.1111111119389534,False
2b062c54.wav,Female_speech_and_woman_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b062c54.wav,0.1428571492433548,False
2b071a71.wav,Race_car_and_auto_racing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b071a71.wav,0.25,False
2b0a21bc.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b0a21bc.wav,1.0,False
2b11c4ea.wav,"Marimba_and_xylophone,Glockenspiel,Female_singing,Harmonica",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b11c4ea.wav,0.349702388048172,True
2b133d28.wav,Crackle,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b133d28.wav,0.1111111119389534,False
2b14d8fe.wav,Traffic_noise_and_roadway_noise,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b14d8fe.wav,1.0,False
2b15a3e8.wav,Gong,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b15a3e8.wav,0.1666666716337204,False
2b1e7f86.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b1e7f86.wav,0.20000000298023224,False
2b21cad9.wav,"Computer_keyboard,Scissors",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b21cad9.wav,0.0972222238779068,False
2b29031a.wav,Gasp,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b29031a.wav,0.03125,False
2b2944af.wav,"Dishes_and_pots_and_pans,Finger_snapping,Cutlery_and_silverware",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b2944af.wav,0.07516340166330338,False
2b2a7032.wav,Drawer_open_or_close,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b2a7032.wav,0.03125,False
2b2c42d3.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b2c42d3.wav,0.0555555559694767,False
2b3221c2.wav,Yell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b3221c2.wav,0.013888888992369175,False
2b3231e6.wav,Waves_and_surf,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b3231e6.wav,0.20000000298023224,False
2b33d700.wav,"Sneeze,Clapping",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b33d700.wav,1.0,True
2b34b11b.wav,"Strum,Electric_guitar",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b34b11b.wav,0.18382352590560913,False
2b3ab1a3.wav,Stream,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b3ab1a3.wav,1.0,False
2b3c3389.wav,Cheering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b3c3389.wav,0.5,False
2b401a58.wav,Cricket,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b401a58.wav,0.014925372786819935,False
2b427366.wav,"Car_passing_by,Accelerating_and_revving_and_vroom",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b427366.wav,0.2916666567325592,False
2b4579c2.wav,Gurgling,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b4579c2.wav,0.09090909361839294,False
2b45cb70.wav,Raindrop,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b45cb70.wav,0.02083333395421505,False
2b47764f.wav,Yell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b47764f.wav,0.09090909361839294,False
2b481f0c.wav,Acoustic_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b481f0c.wav,0.5,False
2b48639a.wav,Meow,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b48639a.wav,0.0833333358168602,False
2b4a59c3.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b4a59c3.wav,0.25,False
2b4b1daf.wav,Slam,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b4b1daf.wav,0.07692307978868484,False
2b4eead6.wav,"Frying_(food),Scissors",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b4eead6.wav,0.2291666716337204,False
2b51ff95.wav,Writing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b51ff95.wav,0.25,False
2b5a9ba7.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b5a9ba7.wav,0.25,False
2b5c3ecd.wav,Skateboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b5c3ecd.wav,0.014492753893136978,False
2b6223fd.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6223fd.wav,0.5,False
2b6232c9.wav,"Knock,Slam",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6232c9.wav,0.10238095372915268,False
2b63e594.wav,Printer,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b63e594.wav,1.0,True
2b66837e.wav,Trickle_and_dribble,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b66837e.wav,0.016949152573943138,False
2b66b5ca.wav,Raindrop,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b66b5ca.wav,0.022727273404598236,False
2b6b4723.wav,Traffic_noise_and_roadway_noise,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6b4723.wav,0.3333333432674408,False
2b6c079c.wav,Female_speech_and_woman_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6c079c.wav,0.25,False
2b6c0b12.wav,"Bicycle_bell,Motorcycle",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6c0b12.wav,0.4166666567325592,True
2b6d6c65.wav,Male_singing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b6d6c65.wav,1.0,False
2b74cf34.wav,"Strum,Electric_guitar",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b74cf34.wav,0.16203702986240387,False
2b8159d9.wav,Finger_snapping,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b8159d9.wav,0.022727273404598236,False
2b831ccf.wav,Skateboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b831ccf.wav,0.0416666679084301,False
2b858a68.wav,Sigh,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b858a68.wav,0.029411764815449715,False
2b88069f.wav,"Female_speech_and_woman_speaking,Sigh",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b88069f.wav,0.280303031206131,True
2b884494.wav,Buzz,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b884494.wav,0.03846153989434242,False
2b8b34dc.wav,Bicycle_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b8b34dc.wav,0.012987012974917889,False
2b8b9de1.wav,Accelerating_and_revving_and_vroom,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b8b9de1.wav,1.0,True
2b8d5166.wav,Whispering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b8d5166.wav,0.09090909361839294,False
2b946400.wav,Acoustic_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b946400.wav,0.5,False
2b978903.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b978903.wav,0.125,False
2b986750.wav,Frying_(food),noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b986750.wav,0.014492753893136978,False
2b98fef1.wav,Gong,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b98fef1.wav,0.0357142873108387,False
2b9997a2.wav,Computer_keyboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b9997a2.wav,0.06666667014360428,False
2b9ce9b2.wav,Motorcycle,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2b9ce9b2.wav,0.3333333432674408,False
2ba1072b.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ba1072b.wav,0.5,False
2ba3a9f0.wav,Waves_and_surf,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ba3a9f0.wav,0.3333333432674408,False
2ba3c046.wav,Cricket,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ba3c046.wav,1.0,True
2ba44650.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ba44650.wav,1.0,True
2ba9f5b8.wav,Stream,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ba9f5b8.wav,1.0,False
2bb6bf0f.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bb6bf0f.wav,0.032258063554763794,False
2bb7e1d2.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bb7e1d2.wav,1.0,True
2bb83d27.wav,Female_singing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bb83d27.wav,0.20000000298023224,False
2bb9ebb8.wav,Motorcycle,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bb9ebb8.wav,1.0,False
2bc108f9.wav,"Bark,Purr",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bc108f9.wav,0.5769230723381042,True
2bc349cd.wav,Tap,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bc349cd.wav,0.09090909361839294,True
2bc36837.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bc36837.wav,1.0,False
2bc41070.wav,Harmonica,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bc41070.wav,0.032258063554763794,False
2bc70ad6.wav,Stream,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bc70ad6.wav,0.3333333432674408,False
2bcc5dda.wav,Hiss,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bcc5dda.wav,0.5,False
2bce57eb.wav,"Gasp,Sigh",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bce57eb.wav,0.15340909361839294,False
2bd131c9.wav,"Marimba_and_xylophone,Glockenspiel,Bicycle_bell",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bd131c9.wav,0.5769230723381042,True
2bd44d40.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bd44d40.wav,0.10000000149011612,False
2bdaa998.wav,"Bus,Traffic_noise_and_roadway_noise",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bdaa998.wav,0.8333333134651184,False
2bdac2c9.wav,"Hiss,Toilet_flush",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bdac2c9.wav,0.1818181872367859,False
2bdf353d.wav,Drawer_open_or_close,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bdf353d.wav,0.5,True
2bdfe5e3.wav,Meow,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bdfe5e3.wav,0.1111111119389534,False
2be3e6fa.wav,"Gasp,Writing,Whispering",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2be3e6fa.wav,0.22196969389915466,True
2be4c76e.wav,Skateboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2be4c76e.wav,0.017241379246115685,False
2be6d0d3.wav,Whispering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2be6d0d3.wav,0.07692307978868484,False
2bea0ecf.wav,Crackle,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bea0ecf.wav,0.016393441706895828,False
2beb35f4.wav,Mechanical_fan,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2beb35f4.wav,0.016949152573943138,False
2bec2769.wav,"Zipper_(clothing),Purr",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bec2769.wav,0.0279720276594162,False
2bee0c9b.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bee0c9b.wav,0.03846153989434242,False
2bf054b8.wav,Keys_jangling,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bf054b8.wav,0.012500000186264515,False
2bf54c7b.wav,Chirp_and_tweet,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bf54c7b.wav,1.0,False
2bf80a03.wav,Hiss,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bf80a03.wav,0.014705882407724857,False
2bfbb033.wav,Race_car_and_auto_racing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bfbb033.wav,0.5,False
2bfd4c44.wav,Male_singing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bfd4c44.wav,0.5,False
2bfe04eb.wav,Car_passing_by,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bfe04eb.wav,0.1666666716337204,False
2bff2d07.wav,Harmonica,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2bff2d07.wav,0.0416666679084301,False
2c00cea6.wav,Stream,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c00cea6.wav,0.5,False
2c018ebf.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c018ebf.wav,1.0,False
2c074681.wav,Church_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c074681.wav,1.0,False
2c089115.wav,Cheering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c089115.wav,0.5,False
2c094319.wav,Acoustic_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c094319.wav,0.5,False
2c0a03a0.wav,Bathtub_(filling_or_washing),noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c0a03a0.wav,0.125,False
2c0a891f.wav,Tick-tock,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c0a891f.wav,0.09090909361839294,False
2c0da4a9.wav,Mechanical_fan,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c0da4a9.wav,1.0,True
2c10bf87.wav,Cricket,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c10bf87.wav,0.07692307978868484,False
2c14839b.wav,Motorcycle,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c14839b.wav,0.3333333432674408,False
2c149da7.wav,Hiss,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c149da7.wav,1.0,True
2c191bca.wav,Acoustic_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c191bca.wav,0.5,False
2c1a45b5.wav,Bicycle_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c1a45b5.wav,0.125,False
2c1ce2b8.wav,Raindrop,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c1ce2b8.wav,0.02380952425301075,False
2c1f3729.wav,Bathtub_(filling_or_washing),noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c1f3729.wav,0.1666666716337204,False
2c215414.wav,Tick-tock,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c215414.wav,0.043478261679410934,False
2c219c2c.wav,Female_singing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c219c2c.wav,1.0,False
2c2a8651.wav,Child_speech_and_kid_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c2a8651.wav,1.0,True
2c2d579f.wav,Trickle_and_dribble,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c2d579f.wav,0.125,False
2c2e9820.wav,Run,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c2e9820.wav,0.013513513840734959,False
2c2ec33c.wav,Applause,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c2ec33c.wav,0.024390242993831635,False
2c2feb21.wav,Microwave_oven,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c2feb21.wav,0.02777777798473835,False
2c3002a1.wav,Keys_jangling,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c3002a1.wav,0.0476190485060215,False
2c385e00.wav,Strum,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c385e00.wav,0.25,False
2c3f6438.wav,"Shatter,Bass_drum,Hi-hat",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c3f6438.wav,0.03003246709704399,False
2c424917.wav,Scissors,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c424917.wav,0.03125,False
2c4ef1a1.wav,Cricket,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c4ef1a1.wav,1.0,True
2c4f3f2c.wav,Hiss,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c4f3f2c.wav,0.1666666716337204,False
2c508c7a.wav,Chewing_and_mastication,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c508c7a.wav,0.0181818176060915,False
2c528a40.wav,Electric_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c528a40.wav,0.5,True
2c53c57b.wav,Microwave_oven,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c53c57b.wav,0.07692307978868484,False
2c577ea3.wav,Microwave_oven,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c577ea3.wav,0.125,False
2c582bb6.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c582bb6.wav,0.25,False
2c587f82.wav,Cheering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c587f82.wav,0.5,False
2c58efcb.wav,Mechanical_fan,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c58efcb.wav,1.0,True
2c597025.wav,Raindrop,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c597025.wav,0.1111111119389534,True
2c625ed4.wav,"Marimba_and_xylophone,Glockenspiel,Bicycle_bell",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c625ed4.wav,0.2601449191570282,False
2c63ae5c.wav,Waves_and_surf,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c63ae5c.wav,1.0,False
2c63fc36.wav,Traffic_noise_and_roadway_noise,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c63fc36.wav,0.1666666716337204,False
2c64fbfa.wav,Harmonica,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c64fbfa.wav,0.0476190485060215,False
2c6efcc0.wav,"Purr,Scissors",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c6efcc0.wav,0.09109311550855637,False
2c6fb8d9.wav,Acoustic_guitar,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c6fb8d9.wav,0.3333333432674408,False
2c7db690.wav,Keys_jangling,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c7db690.wav,0.020408162847161293,False
2c7f8427.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c7f8427.wav,0.3333333432674408,False
2c849783.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c849783.wav,1.0,True
2c85ed1d.wav,Clapping,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c85ed1d.wav,0.1428571492433548,False
2c879f12.wav,Tap,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c879f12.wav,0.01587301678955555,False
2c8f36e4.wav,Keys_jangling,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c8f36e4.wav,0.02857142873108387,False
2c9270da.wav,Burping_and_eructation,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c9270da.wav,0.021739130839705467,False
2c93940c.wav,"Computer_keyboard,Cupboard_open_or_close,Buzz",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c93940c.wav,0.04053545743227005,False
2c95a741.wav,Writing,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c95a741.wav,0.021276595070958138,False
2c993426.wav,Child_speech_and_kid_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c993426.wav,1.0,True
2c9d057d.wav,Car_passing_by,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2c9d057d.wav,0.3333333432674408,False
2ca14575.wav,Burping_and_eructation,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ca14575.wav,0.03703703731298447,False
2ca2f982.wav,Tap,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ca2f982.wav,0.01315789483487606,False
2ca6a4d7.wav,"Water_tap_and_faucet,Trickle_and_dribble,Chirp_and_tweet,Toilet_flush,Sink_(filling_or_washing)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ca6a4d7.wav,0.19461362063884735,False
2ca700b9.wav,"Fill_(with_liquid),Water_tap_and_faucet,Drip,Sink_(filling_or_washing)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ca700b9.wav,0.37255245447158813,True
2caa770b.wav,"Water_tap_and_faucet,Drip,Sink_(filling_or_washing)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2caa770b.wav,0.08892720192670822,False
2cab3ffd.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cab3ffd.wav,0.02639344334602356,False
2cb107e4.wav,Accordion,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cb107e4.wav,0.06666667014360428,False
2cb10e7d.wav,Chink_and_clink,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cb10e7d.wav,0.10000000149011612,False
2cb1dd9f.wav,Knock,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cb1dd9f.wav,0.03125,False
2cc04800.wav,Skateboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc04800.wav,0.0714285746216774,False
2cc10606.wav,Whispering,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc10606.wav,0.020408162847161293,False
2cc2ab18.wav,Bicycle_bell,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc2ab18.wav,0.03030303120613098,False
2cc4c05e.wav,Microwave_oven,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc4c05e.wav,0.09090909361839294,False
2cc53cf9.wav,Male_speech_and_man_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc53cf9.wav,1.0,True
2cc7e66d.wav,Female_speech_and_woman_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cc7e66d.wav,0.1666666716337204,False
2cca4818.wav,Chewing_and_mastication,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cca4818.wav,0.032258063554763794,False
2cd305a4.wav,Bathtub_(filling_or_washing),noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cd305a4.wav,0.09090909361839294,False
2cd55e50.wav,"Bathtub_(filling_or_washing),Drip",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cd55e50.wav,0.5909090638160706,True
2cd634c3.wav,Walk_and_footsteps,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cd634c3.wav,0.3333333432674408,False
2cd660d0.wav,Gasp,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cd660d0.wav,0.3333333432674408,True
2cdb3459.wav,Male_speech_and_man_speaking,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cdb3459.wav,0.20000000298023224,False
2cdfbd57.wav,Drawer_open_or_close,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2cdfbd57.wav,0.022727273404598236,False
2ce2cb0b.wav,Skateboard,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ce2cb0b.wav,0.5,True
2ce59386.wav,Waves_and_surf,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ce59386.wav,1.0,False
2ce66b21.wav,"Fill_(with_liquid),Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ce66b21.wav,0.10673435032367706,False
2ce73ece.wav,"Zipper_(clothing),Fart,Burping_and_eructation",noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ce73ece.wav,0.08460317552089691,False
2ce78a68.wav,Raindrop,noisy,/home/jupyter/kaggle/freesound-audio-tagging-2019/input/train_noisy/2ce78a68.wav,0.0625,False
